taxonID,area,gazetteer,status,referenceID,remarks
S500680020,"CD, Katanga",,NATIVE,3916,
S491140188,"CD, Katanga",,NATIVE,88,
S491140270,"CD, Katanga",,NATIVE,88,
S491140130,"CD, Katanga",,NATIVE,88,
S491120032,"CD, Katanga",,NATIVE,88,
S491650100,"CD, Katanga",,NATIVE,88,
S491650030,"CD, Katanga",,NATIVE,88,
S460335020,"CD, Katanga",,NATIVE,88,
S560230010,"CD, Katanga",,NATIVE,935,
S560280180,"CD, Katanga",,NATIVE,935,
S560320180,"CD, Katanga",,NATIVE,935,
S560380010,"CD, Katanga",,NATIVE,2007,
S560230050,"CD, Katanga",,NATIVE,935,
S560720490,"CD, Katanga",,NATIVE,935,
S493170020,"CD, Katanga",,NATIVE,262,
S493110080,"CD, Katanga",,NATIVE,262,
S493050085,"CD, Katanga",,NATIVE,262,
S493250035,"CD, Katanga",,NATIVE,262,
S495590010,"CD, Katanga",,NATIVE,262,
S160010250,"CD, Katanga",,NATIVE,262,
S508650020,"CD, Katanga",,NATIVE,230,
S491200037,"CD, Katanga",,NATIVE,230,
S491200033,"CD, Katanga",,NATIVE,230,
S491230060,"CD, Katanga",,NATIVE,230,
S491180220,"CD, Katanga",,NATIVE,230,
S491658020,"CD, Katanga",,NATIVE,230,
S491658030,"CD, Katanga",,NATIVE,230,
S460335010,"CD, Katanga",,NATIVE,230,
S160200070,"CD, Katanga",,NATIVE,230,
S160490270,"CD, Katanga",,NATIVE,230,
S495530050,"CD, Katanga",,NATIVE,232,
S495530160,"CD, Katanga",,NATIVE,232,
S494720540,"CD, Katanga",,NATIVE,232,
S494610010,"CD, Katanga",,NATIVE,232,
S235090080,"CD, Katanga",,NATIVE,232,
S280020510,"CD, Katanga",,NATIVE,232,
S493250085,"CD, Katanga",,NATIVE,232,
S491465010,"CD, Katanga",,NATIVE,232,
S611140070,"CD, Katanga",,NATIVE,614,
S185910080,"CD, Katanga",,NATIVE,4374,
S850060900,"CD, Katanga",,NATIVE,4384,
p850060844,"CD, Katanga",,NATIVE,4384,
S850060840,"CD, Katanga",,NATIVE,4384,
S850060730,"CD, Katanga",,NATIVE,4384,
p850060572,"CD, Katanga",,NATIVE,4384,
S850060570,"CD, Katanga",,NATIVE,4384,
S850041610,"CD, Katanga",,NATIVE,4384,
S850040290,"CD, Katanga",,NATIVE,4384,
S850041020,"CD, Katanga",,NATIVE,4384,
S850041740,"CD, Katanga",,NATIVE,4384,
S850041800,"CD, Katanga",,NATIVE,4384,
p850040172,"CD, Katanga",,NATIVE,4384,
S850040170,"CD, Katanga",,NATIVE,4384,
S850041270,"CD, Katanga",,NATIVE,4384,
S850041190,"CD, Katanga",,NATIVE,4384,
S850040760,"CD, Katanga",,NATIVE,4384,
S850040090,"CD, Katanga",,NATIVE,4384,
S850040570,"CD, Katanga",,NATIVE,4384,
p850040242,"CD, Katanga",,NATIVE,4384,
S850040240,"CD, Katanga",,NATIVE,4384,
S850042350,"CD, Katanga",,NATIVE,4384,
S850041600,"CD, Katanga",,NATIVE,4384,
S850040600,"CD, Katanga",,NATIVE,4384,
S700300060,"CD, Katanga",,NATIVE,4408,
S316360050,"CD, Katanga",,NATIVE,252,
S316440010,"CD, Katanga",,NATIVE,252,
S316220070,"CD, Katanga",,NATIVE,252,
S315820050,"CD, Katanga",,NATIVE,252,
S316100220,"CD, Katanga",,NATIVE,252,
S316800050,"CD, Katanga",,NATIVE,252,
S742540380,"CD, Katanga",,NATIVE,3319,
S714860040,"CD, Katanga",,NATIVE,110,
S742540220,"CD, Katanga",,NATIVE,594,
S742540420,"CD, Katanga",,NATIVE,594,
S656010040,"CD, Katanga",,NATIVE,1001,
S656010050,"CD, Katanga",,NATIVE,1001,
S640140490,"CD, Katanga",,NATIVE,1001,
S650560740,"CD, Katanga",,NATIVE,1001,
S651970010,"CD, Katanga",,NATIVE,1001,
S651900010,"CD, Katanga",,NATIVE,1001,
S651060010,"CD, Katanga",,NATIVE,1001,
S651270010,"CD, Katanga",,NATIVE,1001,
S652090510,"CD, Katanga",,NATIVE,1001,
S505570010,"CD, Katanga",,NATIVE,4061,
S507660020,"CD, Katanga",,NATIVE,4041,
S172140100,"CD, Katanga",,NATIVE,7,
S172140020,"CD, Katanga",,NATIVE,2695,
S172210150,"CD, Katanga",,NATIVE,2695,
S172135010,"CD, Katanga",,NATIVE,2695,
S174130030,"CD, Katanga",,NATIVE,2695,
S173040070,"CD, Katanga",,NATIVE,2695,
S173030100,"CD, Katanga",,NATIVE,2695,
S171560040,"CD, Katanga",,NATIVE,2695,
S173660260,"CD, Katanga",,NATIVE,2695,
S130110240,"CD, Katanga",,NATIVE,262,
S172390010,"CD, Katanga",,NATIVE,7,
S172210170,"CD, Katanga",,NATIVE,7,
S173061030,"CD, Katanga",,NATIVE,7,
S172140090,"CD, Katanga",,NATIVE,7,
S160010080,"CD, Katanga",,NATIVE,7,
S174120020,"CD, Katanga",,NATIVE,7,
S173670020,"CD, Katanga",,NATIVE,7,
S173630040,"CD, Katanga",,NATIVE,7,
S172910010,"CD, Katanga",,NATIVE,7,
S160110010,"CD, Katanga",,NATIVE,7,
S160490040,"CD, Katanga",,NATIVE,7,
S160490190,"CD, Katanga",,NATIVE,7,
S160490320,"CD, Katanga",,NATIVE,7,
S160490420,"CD, Katanga",,NATIVE,7,
S160490610,"CD, Katanga",,NATIVE,7,
S212010010,"CD, Katanga",,NATIVE,7,
S410035210,"CD, Katanga",,NATIVE,7,
S250770020,"CD, Katanga",,NATIVE,7,
S290020120,"CD, Katanga",,NATIVE,7,
S290020220,"CD, Katanga",,NATIVE,7,
S290061830,"CD, Katanga",,NATIVE,7,
S205010050,"CD, Katanga",,NATIVE,7,
S200100050,"CD, Katanga",,NATIVE,7,
S303230040,"CD, Katanga",,NATIVE,7,
S300130050,"CD, Katanga",,NATIVE,7,
S235060010,"CD, Katanga",,NATIVE,7,
S235060020,"CD, Katanga",,NATIVE,7,
S235090020,"CD, Katanga",,NATIVE,7,
S300660100,"CD, Katanga",,NATIVE,7,
S235120210,"CD, Katanga",,NATIVE,7,
S235120340,"CD, Katanga",,NATIVE,7,
S302260030,"CD, Katanga",,NATIVE,7,
S230260010,"CD, Katanga",,NATIVE,7,
S230260020,"CD, Katanga",,NATIVE,7,
S248520020,"CD, Katanga",,NATIVE,7,
S248520410,"CD, Katanga",,NATIVE,7,
S248520420,"CD, Katanga",,NATIVE,15,
S248520540,"CD, Katanga",,NATIVE,7,
S248520640,"CD, Katanga",,NATIVE,7,
S270010030,"CD, Katanga",,NATIVE,7,
S270010010,"CD, Katanga",,NATIVE,7,
S361055010,"CD, Katanga",,NATIVE,7,
S360860070,"CD, Katanga",,NATIVE,7,
S360280210,"CD, Katanga",,NATIVE,7,
S363460030,"CD, Katanga",,NATIVE,7,
S363460040,"CD, Katanga",,NATIVE,7,
S363150030,"CD, Katanga",,NATIVE,7,
S363510010,"CD, Katanga",,NATIVE,7,
S363090010,"CD, Katanga",,NATIVE,7,
S363310090,"CD, Katanga",,NATIVE,7,
S363190030,"CD, Katanga",,NATIVE,7,
S362030370,"CD, Katanga",,NATIVE,7,
S509030030,"CD, Katanga",,NATIVE,7,
S506180030,"CD, Katanga",,NATIVE,7,
S506180040,"CD, Katanga",,NATIVE,7,
S506180070,"CD, Katanga",,NATIVE,7,
S506180090,"CD, Katanga",,NATIVE,7,
S507730005,"CD, Katanga",,NATIVE,7,
S505420040,"CD, Katanga",,NATIVE,7,
S505240010,"CD, Katanga",,NATIVE,7,
S506610010,"CD, Katanga",,NATIVE,7,
S506410010,"CD, Katanga",,NATIVE,2939,
S506410020,"CD, Katanga",,NATIVE,2939,
S506010040,"CD, Katanga",,NATIVE,7,
S504050020,"CD, Katanga",,NATIVE,2939,
S507510080,"CD, Katanga",,NATIVE,2939,
S506510010,"CD, Katanga",,NATIVE,2939,
S508020060,"CD, Katanga",,NATIVE,2939,
S508050050,"CD, Katanga",,NATIVE,2939,
S508020150,"CD, Katanga",,NATIVE,2939,
S508050020,"CD, Katanga",,NATIVE,2939,
S508080010,"CD, Katanga",,NATIVE,2939,
S508080060,"CD, Katanga",,NATIVE,2939,
S507780040,"CD, Katanga",,NATIVE,2939,
S508080070,"CD, Katanga",,NATIVE,2939,
S507610040,"CD, Katanga",,NATIVE,2939,
S507060090,"CD, Katanga",,NATIVE,2939,
S506320060,"CD, Katanga",,NATIVE,2939,
S506030080,"CD, Katanga",,NATIVE,2939,
S507320010,"CD, Katanga",,NATIVE,2939,
S507320030,"CD, Katanga",,NATIVE,2939,
S506530250,"CD, Katanga",,NATIVE,2939,
S507320070,"CD, Katanga",,NATIVE,2939,
S506200020,"CD, Katanga",,NATIVE,2939,
S506120030,"CD, Katanga",,NATIVE,2939,
S506200160,"CD, Katanga",,NATIVE,2939,
S506080020,"CD, Katanga",,NATIVE,2939,
S508735040,"CD, Katanga",,NATIVE,2939,
S506200590,"CD, Katanga",,NATIVE,2939,
S506200660,"CD, Katanga",,NATIVE,2939,
S507730120,"CD, Katanga",,NATIVE,2939,
S506085080,"CD, Katanga",,NATIVE,2939,
S506110030,"CD, Katanga",,NATIVE,2939,
S507220040,"CD, Katanga",,NATIVE,2939,
S507370040,"CD, Katanga",,NATIVE,2939,
S507110020,"CD, Katanga",,NATIVE,14,
S507370150,"CD, Katanga",,NATIVE,14,
S507410150,"CD, Katanga",,NATIVE,2939,
S507490010,"CD, Katanga",,NATIVE,2939,
S507040010,"CD, Katanga",,NATIVE,2939,
S507370240,"CD, Katanga",,NATIVE,2939,
S508730030,"CD, Katanga",,NATIVE,2939,
S508660040,"CD, Katanga",,NATIVE,2939,
S502130010,"CD, Katanga",,NATIVE,2939,
S502410010,"CD, Katanga",,NATIVE,2939,
S507770020,"CD, Katanga",,NATIVE,2939,
S507520020,"CD, Katanga",,NATIVE,2939,
S507520010,"CD, Katanga",,NATIVE,2939,
S505080040,"CD, Katanga",,NATIVE,2939,
S507250010,"CD, Katanga",,NATIVE,2939,
S506420030,"CD, Katanga",,NATIVE,2939,
S506420100,"CD, Katanga",,NATIVE,2939,
S505290015,"CD, Katanga",,NATIVE,2939,
S505010030,"CD, Katanga",,NATIVE,2939,
S505290070,"CD, Katanga",,NATIVE,2939,
S503770030,"CD, Katanga",,NATIVE,2939,
S507650010,"CD, Katanga",,NATIVE,2939,
S505350010,"CD, Katanga",,NATIVE,2939,
S507030010,"CD, Katanga",,NATIVE,2939,
S503540020,"CD, Katanga",,NATIVE,2939,
S503530050,"CD, Katanga",,NATIVE,2939,
S508530010,"CD, Katanga",,NATIVE,2939,
S508170100,"CD, Katanga",,NATIVE,2939,
S507430010,"CD, Katanga",,NATIVE,2939,
S507440060,"CD, Katanga",,NATIVE,2939,
S508320020,"CD, Katanga",,NATIVE,232,
S507240010,"CD, Katanga",,NATIVE,2939,
S505560010,"CD, Katanga",,NATIVE,2939,
S504080010,"CD, Katanga",,NATIVE,2939,
S505500430,"CD, Katanga",,NATIVE,2939,
S506650030,"CD, Katanga",,NATIVE,2939,
S503420130,"CD, Katanga",,NATIVE,14,
S503420070,"CD, Katanga",,NATIVE,14,
S508630010,"CD, Katanga",,NATIVE,2939,
S508150010,"CD, Katanga",,NATIVE,2939,
S491160040,"CD, Katanga",,NATIVE,2939,
S491200010,"CD, Katanga",,NATIVE,2939,
S491200090,"CD, Katanga",,NATIVE,2939,
S491200105,"CD, Katanga",,NATIVE,2939,
S491230150,"CD, Katanga",,NATIVE,2939,
S491680020,"CD, Katanga",,NATIVE,2939,
S491270050,"CD, Katanga",,NATIVE,2939,
S491680018,"CD, Katanga",,NATIVE,2939,
S491180230,"CD, Katanga",,NATIVE,2939,
S491120070,"CD, Katanga",,NATIVE,2939,
S491120235,"CD, Katanga",,NATIVE,2939,
S491658010,"CD, Katanga",,NATIVE,2939,
S491610080,"CD, Katanga",,NATIVE,2939,
S494360030,"CD, Katanga",,NATIVE,2773,
S222120100,"CD, Katanga",,NATIVE,4445,
S440040020,"CD, Katanga",,NATIVE,581,
S440040030,"CD, Katanga",,NATIVE,581,
S440040320,"CD, Katanga",,NATIVE,581,
S440040240,"CD, Katanga",,NATIVE,581,
S440040050,"CD, Katanga",,NATIVE,581,
S440040270,"CD, Katanga",,NATIVE,581,
S440040280,"CD, Katanga",,NATIVE,581,
S440040210,"CD, Katanga",,NATIVE,581,
S440010070,"CD, Katanga",,NATIVE,581,
S445025030,"CD, Katanga",,NATIVE,580,
S802740030,"CD, Katanga",,NATIVE,769,
S802740010,"CD, Katanga",,NATIVE,769,
S560540010,"CD, Katanga",,NATIVE,2009,
S560540160,"CD, Katanga",,NATIVE,3694,
S560550120,"CD, Katanga",,NATIVE,2199,
S560570530,"CD, Katanga",,NATIVE,3694,
S560510060,"CD, Katanga",,NATIVE,3694,
S560510100,"CD, Katanga",,NATIVE,3694,
S560080070,"CD, Katanga",,NATIVE,2199,
S560100020,"CD, Katanga",,NATIVE,2199,
S560280130,"CD, Katanga",,NATIVE,3694,
S560220080,"CD, Katanga",,NATIVE,940,
S560390360,"CD, Katanga",,NATIVE,1742,
S560390330,"CD, Katanga",,NATIVE,3694,
S560390370,"CD, Katanga",,NATIVE,3694,
S560720080,"CD, Katanga",,NATIVE,1742,
S602874140,"CD, Katanga",,NATIVE,491,
S602360100,"CD, Katanga",,NATIVE,491,
S600030450,"CD, Katanga",,NATIVE,491,
S609230020,"CD, Katanga",,NATIVE,491,
S600300660,"CD, Katanga",,NATIVE,493,
S600030630,"CD, Katanga",,NATIVE,493,
S611510180,"CD, Katanga",,NATIVE,493,
S507730020,"CD, Katanga",,NATIVE,1807,
S507730090,"CD, Katanga",,NATIVE,1807,
S507730080,"CD, Katanga",,NATIVE,1807,
S507730140,"CD, Katanga",,NATIVE,1807,
S750470020,"CD, Katanga",,NATIVE,4624,
S905360050,"CD, Katanga",,NATIVE,4624,
S905230100,"CD, Katanga",,NATIVE,4624,
S955135220,"CD, Katanga",,NATIVE,2161,
S606130020,"CD, Katanga",,NATIVE,3503,
S602510020,"CD, Katanga",,NATIVE,3503,
S602510060,"CD, Katanga",,NATIVE,3503,
S602822020,"CD, Katanga",,NATIVE,3503,
S602420160,"CD, Katanga",,NATIVE,3503,
S600250010,"CD, Katanga",,NATIVE,1060,
S600300710,"CD, Katanga",,NATIVE,3503,
S600302160,"CD, Katanga",,NATIVE,3503,
S600302300,"CD, Katanga",,NATIVE,3503,
S600301490,"CD, Katanga",,NATIVE,3503,
S600030170,"CD, Katanga",,NATIVE,3503,
S600030310,"CD, Katanga",,NATIVE,3503,
S601070250,"CD, Katanga",,NATIVE,3503,
S601966030,"CD, Katanga",,NATIVE,3503,
p601950163,"CD, Katanga",,NATIVE,3503,
S601950160,"CD, Katanga",,NATIVE,3503,
S601640700,"CD, Katanga",,NATIVE,3503,
S601641120,"CD, Katanga",,NATIVE,3503,
S601980010,"CD, Katanga",,NATIVE,3503,
S610551480,"CD, Katanga",,NATIVE,3503,
S611365040,"CD, Katanga",,NATIVE,3503,
S615320160,"CD, Katanga",,NATIVE,3503,
S601620140,"CD, Katanga",,NATIVE,614,
S571700060,"CD, Katanga",,NATIVE,584,
S710210360,"CD, Katanga",,NATIVE,4653,
S701520680,"CD, Katanga",,NATIVE,4670,
S701521300,"CD, Katanga",,NATIVE,4649,
S714370050,"CD, Katanga",,NATIVE,4670,
S710010060,"CD, Katanga",,NATIVE,4649,
S614400140,"CD, Katanga",,NATIVE,1157,
S571720100,"CD, Katanga",,NATIVE,1798,
S710210470,"CD, Katanga",,NATIVE,579,
S715030050,"CD, Katanga",,NATIVE,579,
S523680110,"CD, Katanga",,NATIVE,579,
S523230010,"CD, Katanga",,NATIVE,579,
S523340170,"CD, Katanga",,NATIVE,579,
S523230030,"CD, Katanga",,NATIVE,3862,
S715090010,"CD, Katanga",,NATIVE,2997,
S710211705,"CD, Katanga",,NATIVE,2997,
S440020010,"CD, Katanga",,NATIVE,1004,
S530630010,"CD, Katanga",,NATIVE,3892,
S362270135,"CD, Katanga",,NATIVE,4272,
S491610110,"CD, Katanga",,NATIVE,2939,
S491120080,"CD, Katanga",,NATIVE,2939,
S491125010,"CD, Katanga",,NATIVE,230,
S491200062,"CD, Katanga",,NATIVE,2939,
S491230020,"CD, Katanga",,NATIVE,2939,
S491230080,"CD, Katanga",,NATIVE,2939,
S491140320,"CD, Katanga",,NATIVE,2939,
S491208010,"CD, Katanga",,NATIVE,2939,
S491270235,"CD, Katanga",,NATIVE,2939,
S491650060,"CD, Katanga",,NATIVE,2939,
S491230110,"CD, Katanga",,NATIVE,2939,
S700220010,"CD, Katanga",,NATIVE,769,
S710212930,"CD, Katanga",,NATIVE,965,
S710230020,"CD, Katanga",,NATIVE,4649,
S852070110,"CD, Katanga",,NATIVE,3736,
S853510110,"CD, Katanga",,NATIVE,3736,
S851050020,"CD, Katanga",,NATIVE,3736,
S852130090,"CD, Katanga",,NATIVE,3736,
S802010040,"CD, Katanga",,NATIVE,2309,
S802510240,"CD, Katanga",,NATIVE,2309,
S802510140,"CD, Katanga",,NATIVE,2309,
S802510060,"CD, Katanga",,NATIVE,2309,
S802510050,"CD, Katanga",,NATIVE,873,
S802510270,"CD, Katanga",,NATIVE,2309,
S801260110,"CD, Katanga",,NATIVE,2309,
S656060180,"CD, Katanga",,NATIVE,1001,
S715000010,"CD, Katanga",,NATIVE,1009,
S742625060,"CD, Katanga",,NATIVE,594,
S742540410,"CD, Katanga",,NATIVE,599,
S742540810,"CD, Katanga",,NATIVE,594,
S742540040,"CD, Katanga",,NATIVE,599,
S742045030,"CD, Katanga",,NATIVE,594,
S742490020,"CD, Katanga",,NATIVE,997,
S420880040,"CD, Katanga",,NATIVE,3862,
S420880090,"CD, Katanga",,NATIVE,2978,
S390020060,"CD, Katanga",,NATIVE,4762,
S742540090,"CD, Katanga",,NATIVE,594,
S820060060,"CD, Katanga",,NATIVE,4802,
S901091970,"CD, Katanga",,NATIVE,2450,
S715110090,"CD, Katanga",,NATIVE,4649,
S715130050,"CD, Katanga",,NATIVE,769,
S715250030,"CD, Katanga",,NATIVE,4670,
S852100010,"CD, Katanga",,NATIVE,3736,
S710010230,"CD, Katanga",,NATIVE,4649,
S710230040,"CD, Katanga",,NATIVE,4649,
S710230050,"CD, Katanga",,NATIVE,4649,
S714270080,"CD, Katanga",,NATIVE,4649,
S714450040,"CD, Katanga",,NATIVE,4649,
S712560650,"CD, Katanga",,NATIVE,4649,
S712560090,"CD, Katanga",,NATIVE,3890,
S560310125,"CD, Katanga",,NATIVE,940,
p713090233,"CD, Katanga",,NATIVE,4649,
S713090230,"CD, Katanga",,NATIVE,4649,
S710212770,"CD, Katanga",,NATIVE,4649,
p714430015,"CD, Katanga",,NATIVE,4649,
S714430010,"CD, Katanga",,NATIVE,4649,
S710010370,"CD, Katanga",,NATIVE,4649,
S715170030,"CD, Katanga",,NATIVE,4649,
S714140010,"CD, Katanga",,NATIVE,4649,
S715180080,"CD, Katanga",,NATIVE,4649,
S714580020,"CD, Katanga",,NATIVE,4649,
S701521350,"CD, Katanga",,NATIVE,4649,
S701521790,"CD, Katanga",,NATIVE,4649,
S714130060,"CD, Katanga",,NATIVE,4649,
p712560482,"CD, Katanga",,NATIVE,4649,
S712560480,"CD, Katanga",,NATIVE,4649,
S710211660,"CD, Katanga",,NATIVE,4649,
S715100010,"CD, Katanga",,NATIVE,4649,
S712560920,"CD, Katanga",,NATIVE,4649,
S714370060,"CD, Katanga",,NATIVE,4649,
S715110170,"CD, Katanga",,NATIVE,4649,
S715110390,"CD, Katanga",,NATIVE,4649,
S507630010,"CD, Katanga",,NATIVE,2939,
S503350090,"CD, Katanga",,NATIVE,2939,
S503380020,"CD, Katanga",,NATIVE,2939,
S508110010,"CD, Katanga",,NATIVE,2939,
p571780033,"CD, Katanga",,NATIVE,1257,
S571780030,"CD, Katanga",,NATIVE,1257,
S571550010,"CD, Katanga",,NATIVE,1296,
S460280040,"CD, Katanga",,NATIVE,423,
S460140070,"CD, Katanga",,NATIVE,423,
S460345010,"CD, Katanga",,NATIVE,423,
S508520010,"CD, Katanga",,NATIVE,2939,
S507630050,"CD, Katanga",,NATIVE,2939,
S505400010,"CD, Katanga",,NATIVE,14,
S505500590,"CD, Katanga",,NATIVE,2939,
S491110060,"CD, Katanga",,NATIVE,2939,
S491110190,"CD, Katanga",,NATIVE,2939,
S507510070,"CD, Katanga",,NATIVE,2939,
S742485020,"CD, Katanga",,NATIVE,594,
S742541000,"CD, Katanga",,NATIVE,594,
S742540640,"CD, Katanga",,NATIVE,594,
S742540720,"CD, Katanga",,NATIVE,594,
S742540070,"CD, Katanga",,NATIVE,594,
S742620010,"CD, Katanga",,NATIVE,594,
S742450020,"CD, Katanga",,NATIVE,594,
S742450590,"CD, Katanga",,NATIVE,594,
S742450430,"CD, Katanga",,NATIVE,594,
S742450410,"CD, Katanga",,NATIVE,594,
S742510020,"CD, Katanga",,NATIVE,594,
S742510010,"CD, Katanga",,NATIVE,594,
S742520010,"CD, Katanga",,NATIVE,3700,
S731650120,"CD, Katanga",,NATIVE,1000,
S731390020,"CD, Katanga",,NATIVE,1003,
S750020010,"CD, Katanga",,NATIVE,1003,
S750540010,"CD, Katanga",,NATIVE,1003,
S851880030,"CD, Katanga",,NATIVE,4833,
S851880100,"CD, Katanga",,NATIVE,4833,
S385125020,"CD, Katanga",,NATIVE,4877,
S362210115,"CD, Katanga",,NATIVE,4272,
S362210070,"CD, Katanga",,NATIVE,4272,
S330020220,"CD, Katanga",,NATIVE,4881,
S560290190,"CD, Katanga",,NATIVE,7040,
S560570620,"CD, Katanga",,NATIVE,4799,
S421020140,"CD, Katanga",,NATIVE,3868,
S652180040,"CD, Katanga",,NATIVE,1075,
S560030010,"CD, Katanga",,NATIVE,940,
S571800200,"CD, Katanga",,NATIVE,4222,
S731650010,"CD, Katanga",,NATIVE,1003,
S390430010,"CD, Katanga",,NATIVE,3020,
S852950005,"CD, Katanga",,NATIVE,2713,
S494910078,"CD, Katanga",,NATIVE,4998,
S491140025,"CD, Katanga",,NATIVE,4998,
S906250020,"CD, Katanga",,NATIVE,1414,
S956030005,"CD, Katanga",,NATIVE,856,
S390110010,"CD, Katanga",,NATIVE,3310,
S714730010,"CD, Katanga",,NATIVE,,
S571700040,"CD, Katanga",,NATIVE,,
S571700080,"CD, Katanga",,NATIVE,,
S570630080,"CD, Katanga",,NATIVE,,
S507310050,"CD, Katanga",,NATIVE,,
S955145140,"CD, Katanga",,NATIVE,,
S742580040,"CD, Katanga",,NATIVE,,
S420660020,"CD, Katanga",,NATIVE,,
S714900020,"CD, Katanga",,NATIVE,,
S420420030,"CD, Katanga",,NATIVE,,
S420420330,"CD, Katanga",,NATIVE,,
S655010190,"CD, Katanga",,NATIVE,,
S781080410,"CD, Katanga",,NATIVE,,
S602050100,"CD, Katanga",,NATIVE,,
S956325010,"CD, Katanga",,NATIVE,,
S610040100,"CD, Katanga",,NATIVE,,
S602955010,"CD, Katanga",,NATIVE,,
S420800020,"CD, Katanga",,NATIVE,,
S523340090,"CD, Katanga",,NATIVE,,
S750670010,"CD, Katanga",,NATIVE,,
S652090280,"CD, Katanga",,NATIVE,,
S524170020,"CD, Katanga",,NATIVE,,
S600300560,"CD, Katanga",,NATIVE,,
S750690010,"CD, Katanga",,NATIVE,,
S750735380,"CD, Katanga",,NATIVE,,
S913910100,"CD, Katanga",,NATIVE,2910,
S420840010,"CD, Katanga",,NATIVE,,
S602375090,"CD, Katanga",,NATIVE,,
S900210360,"CD, Katanga",,NATIVE,,
S900210180,"CD, Katanga",,NATIVE,,
S600790100,"CD, Katanga",,NATIVE,,
S524210030,"CD, Katanga",,NATIVE,,
S572120010,"CD, Katanga",,NATIVE,,
S610090210,"CD, Katanga",,NATIVE,,
S610090040,"CD, Katanga",,NATIVE,,
S714050010,"CD, Katanga",,NATIVE,,
S730070050,"CD, Katanga",,NATIVE,,
S609410040,"CD, Katanga",,NATIVE,,
S710280040,"CD, Katanga",,NATIVE,,
S714820020,"CD, Katanga",,NATIVE,,
S523590030,"CD, Katanga",,NATIVE,,
S731690050,"CD, Katanga",,NATIVE,866,
S420420390,"CD, Katanga",,NATIVE,,
S605060010,"CD, Katanga",,NATIVE,,
S420670410,"CD, Katanga",,NATIVE,,
S420800010,"CD, Katanga",,NATIVE,,
S420875050,"CD, Katanga",,NATIVE,,
S560080090,"CD, Katanga",,NATIVE,,
S560080110,"CD, Katanga",,NATIVE,,
530025010,"CD, Katanga",,NATIVE,108,
S655010310,"CD, Katanga",,NATIVE,,
S460220050,"CD, Katanga",,NATIVE,2941,
S730100010,"CD, Katanga",,NATIVE,,
S714550210,"CD, Katanga",,NATIVE,,
S943760010,"CD, Katanga",,NATIVE,,
S560281290,"CD, Katanga",,NATIVE,,
S530570220,"CD, Katanga",,NATIVE,,
S600290040,"CD, Katanga",,NATIVE,,
p735050061,"CD, Katanga",,NATIVE,5052,
S735050060,"CD, Katanga",,NATIVE,5052,
S735050310,"CD, Katanga",,NATIVE,5052,
S820430120,"CD, Katanga",,NATIVE,,
S500510220,"CD, Katanga",,NATIVE,5062,
S316100110,"CD, Katanga",,NATIVE,252,
S601640610,"CD, Katanga",,NATIVE,3658,
S715070020,"CD, Katanga",,NATIVE,3890,
S714270150,"CD, Katanga",,NATIVE,3890,
S714550270,"CD, Katanga",,NATIVE,3890,
S712560750,"CD, Katanga",,NATIVE,3891,
S445025050,"CD, Katanga",,NATIVE,580,
S363330070,"CD, Katanga",,NATIVE,5133,
S560560170,"CD, Katanga",,NATIVE,2015,
S560240200,"CD, Katanga",,NATIVE,2015,
p500510313,"CD, Katanga",,NATIVE,88,
S700490535,"CD, Katanga",,NATIVE,613,
S700490570,"CD, Katanga",,NATIVE,613,
S700490520,"CD, Katanga",,NATIVE,613,
S700490710,"CD, Katanga",,NATIVE,613,
S700490655,"CD, Katanga",,NATIVE,5322,
S700491210,"CD, Katanga",,NATIVE,613,
S700490560,"CD, Katanga",,NATIVE,3162,
p610551651,"CD, Katanga",,NATIVE,769,
p600210021,"CD, Katanga",,NATIVE,769,
S460220150,"CD, Katanga",,NATIVE,423,
S460220190,"CD, Katanga",,NATIVE,423,
S460120130,"CD, Katanga",,NATIVE,423,
S460018020,"CD, Katanga",,NATIVE,423,
S460340200,"CD, Katanga",,NATIVE,423,
S460340130,"CD, Katanga",,NATIVE,423,
S460340030,"CD, Katanga",,NATIVE,423,
S460260040,"CD, Katanga",,NATIVE,423,
S460355010,"CD, Katanga",,NATIVE,423,
S460240030,"CD, Katanga",,NATIVE,423,
S460290020,"CD, Katanga",,NATIVE,423,
S460270010,"CD, Katanga",,NATIVE,423,
S460280010,"CD, Katanga",,NATIVE,423,
S460320030,"CD, Katanga",,NATIVE,423,
S460140090,"CD, Katanga",,NATIVE,423,
S460140020,"CD, Katanga",,NATIVE,423,
S460330040,"CD, Katanga",,NATIVE,423,
S460300010,"CD, Katanga",,NATIVE,423,
p460215062,"CD, Katanga",,NATIVE,423,
S460215060,"CD, Katanga",,NATIVE,423,
S161110020,"CD, Katanga",,NATIVE,,
p571550011,"CD, Katanga",,NATIVE,1296,
S571600030,"CD, Katanga",,NATIVE,3349,
S160920010,"CD, Katanga",,NATIVE,3221,
S290020175,"CD, Katanga",,NATIVE,5446,
S730020020,"CD, Katanga",,NATIVE,5482,
p730020054,"CD, Katanga",,NATIVE,5482,
S730020050,"CD, Katanga",,NATIVE,5482,
S505010010,"CD, Katanga",,NATIVE,2939,
S504070030,"CD, Katanga",,NATIVE,88,
S310010360,"CD, Katanga",,NATIVE,,
S850190010,"CD, Katanga",,NATIVE,5590,
p714610021,"CD, Katanga",,NATIVE,769,
S955381010,"CD, Katanga",,NATIVE,3512,
